"Index";"Charge_Type";"Date";"HV_Code";"Charge_Duration";"Start_Time";"End_Time";"Time_Zone";"DayType";"KWh";"Splits";"Noise"
6863;"L2";"7/1/2010";"H151.V270";1;"15:00";NA;"Peak";"W";1,1;FALSE;0
6864;"L2";"7/1/2010";"H151.V270";1;"18:20";NA;"Peak";"W";1,1;FALSE;0
6865;"L2";"7/1/2010";"H151.V270";1;"19:30";NA;"Peak";"W";1,1;FALSE;0
6866;"L2";"4/1/2010";"H151.V271";1;"18:50";NA;"Peak";"W";1,1;FALSE;0
6867;"L2";"6/1/2010";"H151.V271";1;"18:00";NA;"Peak";"W";1,1;FALSE;0
6868;"L2";"7/1/2010";"H151.V271";2;"12:30";NA;"Shoulder 1";"W";2,2;FALSE;0
6869;"L2";"8/1/2010";"H151.V271";1;"10:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6870;"L2";"4/1/2010";"H152.V272";4;"17:40";NA;"Peak";"W";4,4;FALSE;0
6871;"L2";"4/1/2010";"H152.V272";2;"20:40";NA;"Shoulder 2";"W";2,2;FALSE;0
6872;"L2";"5/1/2010";"H152.V272";3;"20:50";NA;"Shoulder 2";"W";3,3;FALSE;0
6874;"L2";"6/1/2010";"H152.V272";2;"4:00";NA;"Off Peak";"W";2,2;FALSE;0
6873;"L2";"6/1/2010";"H152.V272";2;"8:00";NA;"Shoulder 1";"W";2,2;FALSE;0
6875;"L2";"6/1/2010";"H152.V272";3;"20:00";NA;"Shoulder 2";"W";3,3;FALSE;0
6876;"L2";"7/1/2010";"H152.V272";1;"12:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6877;"L2";"8/1/2010";"H152.V272";3;"21:20";NA;"Shoulder 2";"W";3,3;FALSE;0
6878;"L2";"6/1/2010";"H152.V273";1;"10:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6879;"L2";"7/1/2010";"H152.V273";2;"12:20";NA;"Shoulder 1";"W";2,2;FALSE;0
6880;"L2";"7/1/2010";"H152.V273";1;"16:30";NA;"Peak";"W";1,1;FALSE;0
6881;"L2";"7/1/2010";"H152.V273";1;"21:30";NA;"Shoulder 2";"W";1,1;FALSE;0
6882;"L2";"8/1/2010";"H152.V273";1;"4:20";NA;"Off Peak";"W";1,1;FALSE;0
6883;"L2";"8/1/2010";"H152.V273";1;"15:30";NA;"Peak";"W";1,1;FALSE;0
6884;"L2";"8/1/2010";"H152.V273";1;"23:50";NA;"Off Peak";"W";1,1;FALSE;0
6885;"L2";"4/1/2010";"H153.V274";1;"13:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6886;"L2";"4/1/2010";"H153.V274";1;"21:20";NA;"Shoulder 2";"W";1,1;FALSE;0
6887;"L2";"4/1/2010";"H153.V274";1;"22:10";NA;"Off Peak";"W";1,1;FALSE;0
6888;"L2";"5/1/2010";"H153.V274";2;"22:50";NA;"Off Peak";"W";2,2;FALSE;0
6889;"L2";"6/1/2010";"H153.V274";1;"10:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6890;"L2";"6/1/2010";"H153.V274";1;"14:20";NA;"Peak";"W";1,1;FALSE;0
6891;"L2";"6/1/2010";"H153.V274";1;"17:40";NA;"Peak";"W";1,1;FALSE;0
6892;"L2";"7/1/2010";"H153.V274";1;"13:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6893;"L2";"7/1/2010";"H153.V274";2;"17:30";NA;"Peak";"W";2,2;FALSE;0
6894;"L2";"7/1/2010";"H153.V274";1;"23:40";NA;"Off Peak";"W";1,1;FALSE;0
6895;"L2";"8/1/2010";"H153.V274";2;"15:50";NA;"Peak";"W";2,2;FALSE;0
6897;"L2";"4/1/2010";"H154.V275";2;"16:30";NA;"Peak";"W";2,2;FALSE;0
6896;"L2";"4/1/2010";"H154.V275";1;"20:50";NA;"Shoulder 2";"W";1,1;FALSE;0
6898;"L2";"5/1/2010";"H154.V275";1;"5:40";NA;"Off Peak";"W";1,1;FALSE;0
6899;"L2";"5/1/2010";"H154.V275";3;"17:40";NA;"Peak";"W";3,3;FALSE;0
6900;"L2";"6/1/2010";"H154.V275";1;"7:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6901;"L2";"6/1/2010";"H154.V275";2;"15:30";NA;"Peak";"W";2,2;FALSE;0
6902;"L2";"7/1/2010";"H154.V275";1;"19:00";NA;"Peak";"W";1,1;FALSE;0
6903;"L2";"7/1/2010";"H154.V275";1;"20:40";NA;"Shoulder 2";"W";1,1;FALSE;0
6904;"L2";"8/1/2010";"H154.V275";4;"16:00";NA;"Peak";"W";4,4;FALSE;0
6905;"L2";"4/1/2010";"H155.V276";2;"17:00";NA;"Peak";"W";2,2;FALSE;0
6906;"L2";"5/1/2010";"H155.V276";1;"13:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6907;"L2";"5/1/2010";"H155.V276";2;"15:50";NA;"Peak";"W";2,2;FALSE;0
6908;"L2";"5/1/2010";"H155.V276";4;"17:20";NA;"Peak";"W";4,4;FALSE;0
6909;"L2";"6/1/2010";"H155.V276";5;"16:10";NA;"Peak";"W";5,5;FALSE;0
6910;"L2";"8/1/2010";"H155.V276";1;"0:10";NA;"Off Peak";"W";1,1;FALSE;0
6911;"L2";"8/1/2010";"H155.V276";1;"2:10";NA;"Off Peak";"W";1,1;FALSE;0
6912;"L2";"8/1/2010";"H155.V276";1;"19:50";NA;"Peak";"W";1,1;TRUE;0
6913;"L2";"8/1/2010";"H155.V276";2;"20:00";NA;"Shoulder 2";"W";2,2;TRUE;0
6914;"L2";"4/1/2010";"H155.V277";1;"12:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6916;"L2";"5/1/2010";"H155.V277";2;"5:50";NA;"Off Peak";"W";2,2;FALSE;0
6915;"L2";"5/1/2010";"H155.V277";1;"9:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6917;"L2";"5/1/2010";"H155.V277";1;"22:10";NA;"Off Peak";"W";1,1;FALSE;0
6918;"L2";"6/1/2010";"H155.V277";1;"14:00";NA;"Peak";"W";1,1;FALSE;0
6919;"L2";"6/1/2010";"H155.V277";2;"17:20";NA;"Peak";"W";2,2;FALSE;0
6920;"L2";"7/1/2010";"H155.V277";1;"12:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6921;"L2";"7/1/2010";"H155.V277";2;"16:40";NA;"Peak";"W";2,2;FALSE;0
6922;"L2";"8/1/2010";"H155.V277";2;"11:20";NA;"Shoulder 1";"W";2,2;FALSE;0
6923;"L2";"8/1/2010";"H155.V277";2;"14:40";NA;"Peak";"W";2,2;FALSE;0
6924;"L2";"4/1/2010";"H156.V278";1;"7:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6925;"L2";"4/1/2010";"H156.V278";1;"12:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6926;"L2";"4/1/2010";"H156.V278";2;"23:40";NA;"Off Peak";"W";2,2;FALSE;0
6927;"L2";"5/1/2010";"H156.V278";1;"9:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6928;"L2";"5/1/2010";"H156.V278";2;"10:40";NA;"Shoulder 1";"W";2,2;FALSE;0
6929;"L2";"5/1/2010";"H156.V278";1;"17:20";NA;"Peak";"W";1,1;FALSE;0
6930;"L2";"5/1/2010";"H156.V278";1;"21:00";NA;"Shoulder 2";"W";1,1;FALSE;0
6931;"L2";"6/1/2010";"H156.V278";1;"11:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6932;"L2";"6/1/2010";"H156.V278";1;"12:50";NA;"Shoulder 1";"W";1,1;FALSE;0
6933;"L2";"6/1/2010";"H156.V278";1;"19:10";NA;"Peak";"W";1,1;FALSE;0
6934;"L2";"8/1/2010";"H156.V278";2;"17:30";NA;"Peak";"W";2,2;FALSE;0
6935;"L2";"8/1/2010";"H156.V278";1;"23:00";NA;"Off Peak";"W";1,1;FALSE;0
6936;"L2";"8/1/2010";"H156.V278";1;"23:40";NA;"Off Peak";"W";1,1;FALSE;0
6937;"L2";"4/1/2010";"H157.V279";2;"9:50";NA;"Shoulder 1";"W";2,2;FALSE;0
6939;"L2";"4/1/2010";"H157.V279";2;"11:10";NA;"Shoulder 1";"W";2,2;FALSE;0
6938;"L2";"4/1/2010";"H157.V279";1;"21:00";NA;"Shoulder 2";"W";1,1;FALSE;0
6943;"L2";"5/1/2010";"H157.V279";1;"6:40";NA;"Off Peak";"W";1,1;FALSE;0
6940;"L2";"5/1/2010";"H157.V279";2;"11:10";NA;"Shoulder 1";"W";2,2;FALSE;0
6942;"L2";"5/1/2010";"H157.V279";1;"12:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6941;"L2";"5/1/2010";"H157.V279";1;"14:10";NA;"Peak";"W";1,1;FALSE;0
6944;"L2";"6/1/2010";"H157.V279";1;"13:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6945;"L2";"6/1/2010";"H157.V279";3;"15:50";NA;"Peak";"W";3,3;FALSE;0
6946;"L2";"6/1/2010";"H157.V279";4;"20:30";NA;"Shoulder 2";"W";4,4;FALSE;0
6948;"L2";"7/1/2010";"H157.V279";4;"16:20";NA;"Peak";"W";4,4;FALSE;0
6947;"L2";"7/1/2010";"H157.V279";1;"20:30";NA;"Shoulder 2";"W";1,1;FALSE;0
6950;"L2";"8/1/2010";"H157.V279";1;"4:10";NA;"Off Peak";"W";1,1;FALSE;0
6949;"L2";"8/1/2010";"H157.V279";1;"20:10";NA;"Shoulder 2";"W";1,1;FALSE;0
6952;"L2";"5/1/2010";"H158.V280";3;"14:10";NA;"Peak";"W";3,3;FALSE;0
6953;"L2";"5/1/2010";"H158.V280";3;"18:20";NA;"Peak";"W";3,3;FALSE;0
6951;"L2";"5/1/2010";"H158.V280";1;"21:10";NA;"Shoulder 2";"W";1,1;FALSE;0
6954;"L2";"6/1/2010";"H158.V280";1;"18:00";NA;"Peak";"W";1,1;FALSE;0
6955;"L2";"6/1/2010";"H158.V280";2;"21:40";NA;"Shoulder 2";"W";2,2;FALSE;0
6956;"L2";"7/1/2010";"H158.V280";10;"0:30";NA;"Off Peak";"W";11;FALSE;0
6957;"L2";"8/1/2010";"H158.V280";5;"8:50";NA;"Shoulder 1";"W";5,5;FALSE;0
6958;"L2";"8/1/2010";"H158.V280";9;"12:30";NA;"Shoulder 1";"W";9,9;TRUE;0
6959;"L2";"8/1/2010";"H158.V280";1;"14:00";NA;"Peak";"W";1,1;TRUE;0
6960;"L2";"4/1/2010";"H158.V281";2;"7:30";NA;"Shoulder 1";"W";2,2;FALSE;0
6961;"L2";"5/1/2010";"H158.V281";1;"1:10";NA;"Off Peak";"W";1,1;FALSE;0
6962;"L2";"6/1/2010";"H158.V281";1;"5:20";NA;"Off Peak";"W";1,1;FALSE;0
6964;"L2";"7/1/2010";"H158.V281";2;"17:30";NA;"Peak";"W";2,2;FALSE;0
6965;"L2";"7/1/2010";"H158.V281";3;"19:20";NA;"Peak";"W";3,3;FALSE;0
6963;"L2";"7/1/2010";"H158.V281";3;"20:00";NA;"Shoulder 2";"W";3,3;FALSE;0
6966;"L2";"8/1/2010";"H158.V281";2;"10:10";NA;"Shoulder 1";"W";2,2;FALSE;0
6967;"L2";"8/1/2010";"H158.V281";10;"14:20";NA;"Peak";"W";11;FALSE;0
6968;"L2";"4/1/2010";"H158.V282";1;"11:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6969;"L2";"4/1/2010";"H158.V282";1;"12:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6970;"L2";"4/1/2010";"H158.V282";1;"15:20";NA;"Peak";"W";1,1;FALSE;0
6971;"L2";"4/1/2010";"H158.V282";1;"17:30";NA;"Peak";"W";1,1;FALSE;0
6972;"L2";"4/1/2010";"H158.V282";2;"23:40";NA;"Off Peak";"W";2,2;FALSE;0
6973;"L2";"5/1/2010";"H158.V282";1;"15:20";NA;"Peak";"W";1,1;FALSE;0
6974;"L2";"5/1/2010";"H158.V282";4;"18:40";NA;"Peak";"W";4,4;FALSE;0
6975;"L2";"6/1/2010";"H158.V282";1;"12:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6976;"L2";"6/1/2010";"H158.V282";3;"20:00";NA;"Shoulder 2";"W";3,3;FALSE;0
6977;"L2";"7/1/2010";"H158.V282";1;"12:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6978;"L2";"7/1/2010";"H158.V282";3;"20:10";NA;"Shoulder 2";"W";3,3;FALSE;0
6979;"L2";"8/1/2010";"H158.V282";1;"18:40";NA;"Peak";"W";1,1;FALSE;0
6980;"L2";"8/1/2010";"H158.V282";1;"23:40";NA;"Off Peak";"W";1,1;FALSE;0
6982;"L2";"4/1/2010";"H158.V283";2;"7:10";NA;"Shoulder 1";"W";2,2;FALSE;0
6981;"L2";"4/1/2010";"H158.V283";1;"10:40";NA;"Shoulder 1";"W";1,1;FALSE;0
6983;"L2";"5/1/2010";"H158.V283";2;"21:00";NA;"Shoulder 2";"W";2,2;FALSE;0
6984;"L2";"6/1/2010";"H158.V283";1;"18:50";NA;"Peak";"W";1,1;FALSE;0
6985;"L2";"7/1/2010";"H158.V283";1;"8:00";NA;"Shoulder 1";"W";1,1;FALSE;0
6986;"L2";"7/1/2010";"H158.V283";1;"11:30";NA;"Shoulder 1";"W";1,1;FALSE;0
6987;"L2";"7/1/2010";"H158.V283";2;"15:40";NA;"Peak";"W";2,2;FALSE;0
6988;"L2";"7/1/2010";"H158.V283";1;"20:20";NA;"Shoulder 2";"W";1,1;FALSE;0
6990;"L2";"8/1/2010";"H158.V283";3;"8:30";NA;"Shoulder 1";"W";3,3;FALSE;0
6991;"L2";"8/1/2010";"H158.V283";3;"17:30";NA;"Peak";"W";3,3;FALSE;0
6989;"L2";"8/1/2010";"H158.V283";1;"20:10";NA;"Shoulder 2";"W";1,1;FALSE;0
6992;"L2";"8/1/2010";"H158.V283";1;"21:50";NA;"Shoulder 2";"W";1,1;TRUE;0
6993;"L2";"8/1/2010";"H158.V283";1;"22:00";NA;"Off Peak";"W";1,1;TRUE;0
6994;"L2";"4/1/2010";"H158.V284";1;"12:20";NA;"Shoulder 1";"W";1,1;FALSE;0
6995;"L2";"4/1/2010";"H158.V284";2;"16:10";NA;"Peak";"W";2,2;FALSE;0
6996;"L2";"4/1/2010";"H158.V284";1;"20:00";NA;"Shoulder 2";"W";1,1;FALSE;0
6997;"L2";"5/1/2010";"H158.V284";1;"11:10";NA;"Shoulder 1";"W";1,1;FALSE;0
6998;"L2";"5/1/2010";"H158.V284";2;"17:20";NA;"Peak";"W";2,2;FALSE;0
6999;"L2";"6/1/2010";"H158.V284";1;"6:50";NA;"Off Peak";"W";1,1;FALSE;0
7001;"L2";"6/1/2010";"H158.V284";2;"15:00";NA;"Peak";"W";2,2;FALSE;0
7000;"L2";"6/1/2010";"H158.V284";1;"21:20";NA;"Shoulder 2";"W";1,1;FALSE;0
7002;"L2";"7/1/2010";"H158.V284";2;"7:30";NA;"Shoulder 1";"W";2,2;FALSE;0
7003;"L2";"7/1/2010";"H158.V284";2;"20:20";NA;"Shoulder 2";"W";2,2;FALSE;0
7004;"L2";"8/1/2010";"H158.V284";3;"8:20";NA;"Shoulder 1";"W";3,3;FALSE;0
7005;"L2";"4/1/2010";"H159.V285";1;"9:20";NA;"Shoulder 1";"W";1,1;FALSE;0
7006;"L2";"4/1/2010";"H159.V285";1;"12:00";NA;"Shoulder 1";"W";1,1;FALSE;0
7007;"L2";"4/1/2010";"H159.V285";1;"17:50";NA;"Peak";"W";1,1;FALSE;0
7008;"L2";"5/1/2010";"H159.V285";4;"14:10";NA;"Peak";"W";4,4;FALSE;0
7009;"L2";"6/1/2010";"H159.V285";2;"8:00";NA;"Shoulder 1";"W";2,2;FALSE;0
7010;"L2";"6/1/2010";"H159.V285";2;"14:20";NA;"Peak";"W";2,2;FALSE;0
7011;"L2";"7/1/2010";"H159.V285";3;"11:50";NA;"Shoulder 1";"W";3,3;FALSE;0
7012;"L2";"7/1/2010";"H159.V285";8;"20:40";NA;"Shoulder 2";"W";8,8;TRUE;0
7013;"L2";"7/1/2010";"H159.V285";2;"22:00";NA;"Off Peak";"W";2,2;TRUE;0
7014;"L2";"8/1/2010";"H159.V285";1;"16:00";NA;"Peak";"W";1,1;FALSE;0
7015;"L2";"8/1/2010";"H159.V285";4;"19:20";NA;"Peak";"W";4,4;TRUE;0
7016;"L2";"8/1/2010";"H159.V285";12;"20:00";NA;"Shoulder 2";"W";13,2;TRUE;0
7018;"L2";"4/1/2010";"H160.V286";1;"4:20";NA;"Off Peak";"W";1,1;FALSE;0
7017;"L2";"4/1/2010";"H160.V286";1;"8:20";NA;"Shoulder 1";"W";1,1;FALSE;0
7019;"L2";"5/1/2010";"H160.V286";2;"16:40";NA;"Peak";"W";2,2;FALSE;0
7020;"L2";"6/1/2010";"H160.V286";1;"12:00";NA;"Shoulder 1";"W";1,1;FALSE;0
7021;"L2";"6/1/2010";"H160.V286";1;"13:50";NA;"Shoulder 1";"W";1,1;FALSE;0
7022;"L2";"6/1/2010";"H160.V286";1;"15:50";NA;"Peak";"W";1,1;FALSE;0
7023;"L2";"6/1/2010";"H160.V286";2;"22:30";NA;"Off Peak";"W";2,2;FALSE;0
7024;"L2";"7/1/2010";"H160.V286";1;"13:40";NA;"Shoulder 1";"W";1,1;FALSE;0
7025;"L2";"7/1/2010";"H160.V286";1;"18:50";NA;"Peak";"W";1,1;FALSE;0
7026;"L2";"7/1/2010";"H160.V286";2;"22:20";NA;"Off Peak";"W";2,2;FALSE;0
7027;"L2";"4/1/2010";"H160.V287";1;"7:10";NA;"Shoulder 1";"W";1,1;FALSE;0
7028;"L2";"5/1/2010";"H160.V287";1;"11:20";NA;"Shoulder 1";"W";1,1;FALSE;0
7029;"L2";"5/1/2010";"H160.V287";1;"12:40";NA;"Shoulder 1";"W";1,1;FALSE;0
7030;"L2";"6/1/2010";"H160.V287";4;"11:50";NA;"Shoulder 1";"W";4,4;FALSE;0
7031;"L2";"6/1/2010";"H160.V287";3;"21:00";NA;"Shoulder 2";"W";3,3;FALSE;0
7032;"L2";"7/1/2010";"H160.V287";1;"11:20";NA;"Shoulder 1";"W";1,1;FALSE;0
7033;"L2";"7/1/2010";"H160.V287";1;"13:40";NA;"Shoulder 1";"W";1,1;FALSE;0
7035;"L2";"7/1/2010";"H160.V287";14;"17:40";NA;"Peak";"W";15,4;TRUE;0
7036;"L2";"7/1/2010";"H160.V287";2;"20:00";NA;"Shoulder 2";"W";2,2;TRUE;0
7034;"L2";"7/1/2010";"H160.V287";4;"20:20";NA;"Shoulder 2";"W";4,4;FALSE;0
7037;"L2";"8/1/2010";"H160.V287";4;"13:20";NA;"Shoulder 1";"W";4,4;TRUE;0
7038;"L2";"8/1/2010";"H160.V287";8;"14:00";NA;"Peak";"W";8,8;TRUE;0
7039;"L2";"8/1/2010";"H160.V287";5;"21:10";NA;"Shoulder 2";"W";5,5;TRUE;0
7040;"L2";"8/1/2010";"H160.V287";11;"22:00";NA;"Off Peak";"W";12,1;TRUE;0
7041;"L2";"4/1/2010";"H160.V288";1;"15:40";NA;"Peak";"W";1,1;FALSE;0
7042;"L2";"4/1/2010";"H160.V288";1;"23:30";NA;"Off Peak";"W";1,1;FALSE;0
7043;"L2";"5/1/2010";"H160.V288";1;"13:00";NA;"Shoulder 1";"W";1,1;FALSE;0
7044;"L2";"7/1/2010";"H160.V288";1;"14:10";NA;"Peak";"W";1,1;FALSE;0
7045;"L2";"7/1/2010";"H160.V288";1;"18:50";NA;"Peak";"W";1,1;FALSE;0
7046;"L2";"8/1/2010";"H160.V288";1;"11:30";NA;"Shoulder 1";"W";1,1;FALSE;0
7047;"L2";"8/1/2010";"H160.V288";2;"13:40";NA;"Shoulder 1";"W";2,2;FALSE;0
7048;"L2";"4/1/2010";"H161.V289";1;"15:30";NA;"Peak";"W";1,1;FALSE;0
7049;"L2";"5/1/2010";"H161.V289";2;"20:40";NA;"Shoulder 2";"W";2,2;FALSE;0
7050;"L2";"6/1/2010";"H161.V289";1;"11:20";NA;"Shoulder 1";"W";1,1;FALSE;0
7052;"L2";"6/1/2010";"H161.V289";2;"18:40";NA;"Peak";"W";2,2;FALSE;0
7051;"L2";"6/1/2010";"H161.V289";2;"21:30";NA;"Shoulder 2";"W";2,2;FALSE;0
7053;"L2";"8/1/2010";"H161.V289";1;"21:50";NA;"Shoulder 2";"W";1,1;FALSE;0
7055;"L2";"4/1/2010";"H162.V290";1;"11:40";NA;"Shoulder 1";"W";1,1;FALSE;0
7056;"L2";"4/1/2010";"H162.V290";1;"13:50";NA;"Shoulder 1";"W";1,1;FALSE;0
7054;"L2";"4/1/2010";"H162.V290";2;"20:30";NA;"Shoulder 2";"W";2,2;FALSE;0
7057;"L2";"5/1/2010";"H162.V290";1;"14:50";NA;"Peak";"W";1,1;FALSE;0
7058;"L2";"5/1/2010";"H162.V290";3;"19:30";NA;"Peak";"W";3,3;TRUE;0
7059;"L2";"5/1/2010";"H162.V290";2;"20:00";NA;"Shoulder 2";"W";2,2;TRUE;0
7060;"L2";"6/1/2010";"H162.V290";4;"16:30";NA;"Peak";"W";4,4;FALSE;0
7061;"L2";"6/1/2010";"H162.V290";2;"21:30";NA;"Shoulder 2";"W";2,2;FALSE;0
7062;"L2";"7/1/2010";"H162.V290";1;"10:10";NA;"Shoulder 1";"W";1,1;FALSE;0
7063;"L2";"8/1/2010";"H162.V290";1;"17:20";NA;"Peak";"W";1,1;FALSE;0
7064;"L2";"4/1/2010";"H162.V291";2;"12:20";NA;"Shoulder 1";"W";2,2;FALSE;0
7065;"L2";"4/1/2010";"H162.V291";1;"16:10";NA;"Peak";"W";1,1;FALSE;0
7066;"L2";"4/1/2010";"H162.V291";1;"20:00";NA;"Shoulder 2";"W";1,1;FALSE;0
7068;"L2";"5/1/2010";"H162.V291";2;"17:20";NA;"Peak";"W";2,2;FALSE;0
7067;"L2";"5/1/2010";"H162.V291";1;"22:40";NA;"Off Peak";"W";1,1;FALSE;0
7069;"L2";"6/1/2010";"H162.V291";1;"6:50";NA;"Off Peak";"W";1,1;FALSE;0
7070;"L2";"6/1/2010";"H162.V291";1;"12:30";NA;"Shoulder 1";"W";1,1;FALSE;0
7071;"L2";"6/1/2010";"H162.V291";2;"15:00";NA;"Peak";"W";2,2;FALSE;0
7072;"L2";"7/1/2010";"H162.V291";1;"7:30";NA;"Shoulder 1";"W";1,1;FALSE;0
7073;"L2";"7/1/2010";"H162.V291";2;"20:40";NA;"Shoulder 2";"W";2,2;FALSE;0
7074;"L2";"8/1/2010";"H162.V291";2;"8:20";NA;"Shoulder 1";"W";2,2;FALSE;0
7077;"L2";"4/1/2010";"H163.V292";2;"1:20";NA;"Off Peak";"W";2,2;FALSE;0
7076;"L2";"4/1/2010";"H163.V292";3;"1:40";NA;"Off Peak";"W";3,3;FALSE;0
7075;"L2";"4/1/2010";"H163.V292";3;"8:40";NA;"Shoulder 1";"W";3,3;FALSE;0
7078;"L2";"4/1/2010";"H163.V292";8;"15:40";NA;"Peak";"W";8,8;FALSE;0
7079;"L2";"5/1/2010";"H163.V292";10;"0:20";NA;"Off Peak";"W";11;FALSE;0
7080;"L2";"6/1/2010";"H163.V292";3;"10:00";NA;"Shoulder 1";"W";3,3;FALSE;0
7081;"L2";"6/1/2010";"H163.V292";11;"11:50";NA;"Shoulder 1";"W";12,1;FALSE;0
7082;"L2";"6/1/2010";"H163.V292";6;"19:00";NA;"Peak";"W";6,6;TRUE;0
7083;"L2";"6/1/2010";"H163.V292";2;"20:00";NA;"Shoulder 2";"W";2,2;TRUE;0
7084;"L2";"7/1/2010";"H163.V292";1;"6:50";NA;"Off Peak";"W";1,1;FALSE;0
7085;"L2";"7/1/2010";"H163.V292";3;"8:00";NA;"Shoulder 1";"W";3,3;FALSE;0
7086;"L2";"8/1/2010";"H163.V292";7;"15:00";NA;"Peak";"W";7,7;FALSE;0
7087;"L2";"5/1/2010";"H164.V293";1;"18:30";NA;"Peak";"W";1,1;FALSE;0
7089;"L2";"6/1/2010";"H164.V293";1;"2:30";NA;"Off Peak";"W";1,1;FALSE;0
7088;"L2";"6/1/2010";"H164.V293";1;"6:10";NA;"Off Peak";"W";1,1;FALSE;0
7090;"L2";"6/1/2010";"H164.V293";6;"20:50";NA;"Shoulder 2";"W";6,6;FALSE;0
7091;"L2";"7/1/2010";"H164.V293";1;"11:50";NA;"Shoulder 1";"W";1,1;FALSE;0
7092;"L2";"7/1/2010";"H164.V293";8;"15:30";NA;"Peak";"W";8,8;FALSE;0
7093;"L2";"8/1/2010";"H164.V293";1;"0:00";NA;"Off Peak";"W";1,1;FALSE;0
7094;"L2";"8/1/2010";"H164.V293";1;"15:50";NA;"Peak";"W";1,1;FALSE;0
7095;"L2";"4/1/2010";"H165.V294";3;"14:30";NA;"Peak";"W";3,3;FALSE;0
7096;"L2";"5/1/2010";"H165.V294";1;"14:40";NA;"Peak";"W";1,1;FALSE;0
7098;"L2";"6/1/2010";"H165.V294";1;"13:10";NA;"Shoulder 1";"W";1,1;FALSE;0
7099;"L2";"6/1/2010";"H165.V294";1;"20:50";NA;"Shoulder 2";"W";1,1;FALSE;0
7097;"L2";"6/1/2010";"H165.V294";1;"21:20";NA;"Shoulder 2";"W";1,1;FALSE;0
7100;"L2";"7/1/2010";"H165.V294";1;"10:20";NA;"Shoulder 1";"W";1,1;FALSE;0
7101;"L2";"7/1/2010";"H165.V294";3;"11:00";NA;"Shoulder 1";"W";3,3;FALSE;0
7103;"L2";"8/1/2010";"H165.V294";3;"9:10";NA;"Shoulder 1";"W";3,3;FALSE;0
7102;"L2";"8/1/2010";"H165.V294";2;"13:30";NA;"Shoulder 1";"W";2,2;FALSE;0
7104;"L2";"4/1/2010";"H165.V295";3;"20:00";NA;"Shoulder 2";"W";3,3;FALSE;0
7106;"L2";"5/1/2010";"H165.V295";1;"6:20";NA;"Off Peak";"W";1,1;FALSE;0
7105;"L2";"5/1/2010";"H165.V295";2;"15:30";NA;"Peak";"W";2,2;FALSE;0
7108;"L2";"6/1/2010";"H165.V295";1;"12:10";NA;"Shoulder 1";"W";1,1;FALSE;0
7109;"L2";"6/1/2010";"H165.V295";2;"14:00";NA;"Peak";"W";2,2;FALSE;0
7110;"L2";"6/1/2010";"H165.V295";1;"16:00";NA;"Peak";"W";1,1;FALSE;0
7111;"L2";"6/1/2010";"H165.V295";2;"18:50";NA;"Peak";"W";2,2;FALSE;0
7107;"L2";"6/1/2010";"H165.V295";1;"21:20";NA;"Shoulder 2";"W";1,1;FALSE;0
7112;"L2";"7/1/2010";"H165.V295";2;"22:00";NA;"Off Peak";"W";2,2;FALSE;0
7113;"L2";"8/1/2010";"H165.V295";1;"18:40";NA;"Peak";"W";1,1;FALSE;0
7114;"L2";"8/1/2010";"H165.V295";1;"20:40";NA;"Shoulder 2";"W";1,1;FALSE;0
7115;"L2";"8/1/2010";"H165.V295";1;"22:10";NA;"Off Peak";"W";1,1;FALSE;0
7117;"L2";"5/1/2010";"H166.V296";1;"14:20";NA;"Peak";"W";1,1;FALSE;0
7116;"L2";"5/1/2010";"H166.V296";2;"20:50";NA;"Shoulder 2";"W";2,2;FALSE;0
7118;"L2";"7/1/2010";"H166.V296";2;"7:50";NA;"Shoulder 1";"W";2,2;FALSE;0
7119;"L2";"7/1/2010";"H166.V296";1;"10:00";NA;"Shoulder 1";"W";1,1;FALSE;0
7120;"L2";"7/1/2010";"H166.V296";1;"20:50";NA;"Shoulder 2";"W";1,1;FALSE;0
7121;"L2";"7/1/2010";"H166.V296";1;"22:00";NA;"Off Peak";"W";1,1;FALSE;0
7122;"L2";"8/1/2010";"H166.V296";1;"11:00";NA;"Shoulder 1";"W";1,1;FALSE;0
7123;"L2";"8/1/2010";"H166.V296";1;"21:10";NA;"Shoulder 2";"W";1,1;FALSE;0
